res_status_code,affil_OG,substring,score,chosen,organization_id,organization_name
200,University of Hamburg,University%20of%20Hamburg,0.58,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Hamburg,University%20of%20Hamburg,0.56,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Hamburg,University%20of%20Hamburg,0.56,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Hamburg,University%20of%20Hamburg,0.55,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Hamburg,University%20of%20Hamburg,0.53,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.64,False,https://ror.org/02rc97e94,University of Calabria
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.57,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Hamburg - Biocenter Grindel,University%20of%20Hamburg%20 %20Biocenter%20Grindel,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.64,False,https://ror.org/02rc97e94,University of Calabria
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.57,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Hamburg - Center for Bioinformatics,University%20of%20Hamburg%20 %20Center%20for%20Bioinformatics,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.62,False,https://ror.org/04cmd9g05,20/20 GeneSystem (United States)
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Hamburg - Center for Earth System Research and Sustainability - Institute of Hydrobiology & Fisheries Science,University%20of%20Hamburg%20 %20Center%20for%20Earth%20System%20Research%20and%20Sustainability%20 %20Institute%20of%20Hydrobiology%20%26%20Fisheries%20Science,0.57,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Hamburg - Center for Natural History (CeNak),University%20of%20Hamburg%20 %20Center%20for%20Natural%20History%20%28CeNak%29,0.57,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Hamburg - Center�of�Natural History�(CeNak) - Zoology Museum,University%20of%20Hamburg%20 %20Center%EF%BF%BDof%EF%BF%BDNatural%20History%EF%BF%BD%28CeNak%29%20 %20Zoology%20Museum,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Hamburg - Center�of�Natural History�(CeNak) - Zoology Museum,University%20of%20Hamburg%20 %20Center%EF%BF%BDof%EF%BF%BDNatural%20History%EF%BF%BD%28CeNak%29%20 %20Zoology%20Museum,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Hamburg - Center�of�Natural History�(CeNak) - Zoology Museum,University%20of%20Hamburg%20 %20Center%EF%BF%BDof%EF%BF%BDNatural%20History%EF%BF%BD%28CeNak%29%20 %20Zoology%20Museum,0.64,False,https://ror.org/00rs6s651,Museo de Historia Natural
200,University of Hamburg - Center�of�Natural History�(CeNak) - Zoology Museum,University%20of%20Hamburg%20 %20Center%EF%BF%BDof%EF%BF%BDNatural%20History%EF%BF%BD%28CeNak%29%20 %20Zoology%20Museum,0.57,False,https://ror.org/04py0zz23,Natuurmuseum Brabant
200,University of Jena,University%20of%20Jena,0.8,False,https://ror.org/02k7v4d05,University of Bern
200,University of Jena,University%20of%20Jena,0.74,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Jena,University%20of%20Jena,0.74,False,https://ror.org/01111rn36,University of Bologna
200,University of Jena,University%20of%20Jena,0.73,False,https://ror.org/02s6k3f65,University of Basel
200,University of Jena,University%20of%20Jena,0.71,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Jena,University%20of%20Jena,0.7,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Jena,University%20of%20Jena,0.7,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Jena,University%20of%20Jena,0.68,False,https://ror.org/019whta54,University of Lausanne
200,University of Jena,University%20of%20Jena,0.68,False,https://ror.org/02rc97e94,University of Calabria
200,University of Jena,University%20of%20Jena,0.65,False,https://ror.org/03ad39j10,University of Pisa
200,University of Jena,University%20of%20Jena,0.65,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Jena,University%20of%20Jena,0.65,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Jena,University%20of%20Jena,0.64,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Jena,University%20of%20Jena,0.63,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Jena,University%20of%20Jena,0.63,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Jena,University%20of%20Jena,0.63,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Jena,University%20of%20Jena,0.63,False,https://ror.org/04sjchr03,Université Laval
200,University of Jena,University%20of%20Jena,0.62,False,https://ror.org/02crff812,University of Zurich
200,University of Jena,University%20of%20Jena,0.6,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Jena,University%20of%20Jena,0.6,False,https://ror.org/037thy319,Universitas Kartini
200,University of Jena,University%20of%20Jena,0.6,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Jena,University%20of%20Jena,0.6,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Jena,University%20of%20Jena,0.59,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Jena,University%20of%20Jena,0.58,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Jena,University%20of%20Jena,0.58,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Jena,University%20of%20Jena,0.57,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Jena,University%20of%20Jena,0.53,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.73,False,https://ror.org/01h85cx24,Institute of Geography
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.73,False,https://ror.org/01hz5c771,Institute of Geography
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.73,False,https://ror.org/01m7dbh13,Institute of Geography
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.73,False,https://ror.org/04wzc7f86,Institute of Geography
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.6,False,https://ror.org/02571vj15,University of Skikda
200,University of Jena - Department of Physical Geography - Institute of Geography,University%20of%20Jena%20 %20Department%20of%20Physical%20Geography%20 %20Institute%20of%20Geography,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.6,False,https://ror.org/02s6k3f65,University of Basel
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.58,False,https://ror.org/02k7v4d05,University of Bern
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.58,False,https://ror.org/03ad39j10,University of Pisa
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.56,False,https://ror.org/02571vj15,University of Skikda
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.55,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.55,False,https://ror.org/014bh1q35,Istanbul 29 Mayis University
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.54,False,https://ror.org/019whta54,University of Lausanne
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.54,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Kiel (CAU),University%20of%20Kiel%20%28CAU%29,0.54,False,https://ror.org/02rc97e94,University of Calabria
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.7,False,https://ror.org/02571vj15,University of Skikda
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Kiel (CAU) - Department of Biology,University%20of%20Kiel%20%28CAU%29%20 %20Department%20of%20Biology,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.7,False,https://ror.org/02571vj15,University of Skikda
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Kiel (CAU) - Institute for Polar Ecology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20for%20Polar%20Ecology,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.7,False,https://ror.org/02571vj15,University of Skikda
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Kiel (CAU) - Institute of Zoology,University%20of%20Kiel%20%28CAU%29%20 %20Institute%20of%20Zoology,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.89,False,https://ror.org/01j9f6752,University of Koblenz and Landau
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.59,False,https://ror.org/02k7v4d05,University of Bern
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.59,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.58,False,https://ror.org/02rc97e94,University of Calabria
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.58,False,https://ror.org/02s6k3f65,University of Basel
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.56,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.56,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.55,False,https://ror.org/019whta54,University of Lausanne
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.52,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Koblenz and Landau,University%20of%20Koblenz%20and%20Landau,0.52,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Marburg,University%20of%20Marburg,0.83,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Marburg,University%20of%20Marburg,0.81,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Marburg,University%20of%20Marburg,0.76,False,https://ror.org/01rdrb571,Philipps University of Marburg
200,University of Marburg,University%20of%20Marburg,0.74,False,https://ror.org/02k7v4d05,University of Bern
200,University of Marburg,University%20of%20Marburg,0.72,False,https://ror.org/02rc97e94,University of Calabria
200,University of Marburg,University%20of%20Marburg,0.7,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Marburg,University%20of%20Marburg,0.68,False,https://ror.org/019whta54,University of Lausanne
200,University of Marburg,University%20of%20Marburg,0.68,False,https://ror.org/02s6k3f65,University of Basel
200,University of Marburg,University%20of%20Marburg,0.65,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Marburg,University%20of%20Marburg,0.63,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Marburg,University%20of%20Marburg,0.6,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Marburg,University%20of%20Marburg,0.6,False,https://ror.org/03ad39j10,University of Pisa
200,University of Marburg,University%20of%20Marburg,0.6,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Marburg,University%20of%20Marburg,0.59,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Marburg,University%20of%20Marburg,0.59,False,https://ror.org/04sjchr03,Université Laval
200,University of Marburg,University%20of%20Marburg,0.58,False,https://ror.org/02crff812,University of Zurich
200,University of Marburg,University%20of%20Marburg,0.58,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Marburg,University%20of%20Marburg,0.55,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Marburg - Faculty of Geography,University%20of%20Marburg%20 %20Faculty%20of%20Geography,0.52,False,https://ror.org/01rdrb571,Philipps University of Marburg
200,University of Marburg - Faculty of Geography,University%20of%20Marburg%20 %20Faculty%20of%20Geography,0.52,False,https://ror.org/022fs9h90,University of Fribourg
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.63,False,https://ror.org/02k7v4d05,University of Bern
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.6,False,https://ror.org/02kkvpp62,Technical University of Munich
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.59,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.58,False,https://ror.org/02s6k3f65,University of Basel
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.55,False,https://ror.org/019whta54,University of Lausanne
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.55,False,https://ror.org/03ad39j10,University of Pisa
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.55,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of M�nchen,University%20of%20M%EF%BF%BDnchen,0.54,False,https://ror.org/02ywmkj38,Ukrainian Free University
200,University of M�nchen - Department of Earth and Environmental Sciences,University%20of%20M%EF%BF%BDnchen%20 %20Department%20of%20Earth%20and%20Environmental%20Sciences,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of M�nchen - Department of Earth and Environmental Sciences,University%20of%20M%EF%BF%BDnchen%20 %20Department%20of%20Earth%20and%20Environmental%20Sciences,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of M�nchen - Department of Earth and Environmental Sciences,University%20of%20M%EF%BF%BDnchen%20 %20Department%20of%20Earth%20and%20Environmental%20Sciences,0.6,False,https://ror.org/02571vj15,University of Skikda
200,University of M�nchen - Department of Earth and Environmental Sciences,University%20of%20M%EF%BF%BDnchen%20 %20Department%20of%20Earth%20and%20Environmental%20Sciences,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of M�nchen - Department of Earth and Environmental Sciences,University%20of%20M%EF%BF%BDnchen%20 %20Department%20of%20Earth%20and%20Environmental%20Sciences,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of M�nchen - Faculty of Biology,University%20of%20M%EF%BF%BDnchen%20 %20Faculty%20of%20Biology,0.52,False,https://ror.org/02571vj15,University of Skikda
200,University of Oldenburg,University%20of%20Oldenburg,0.68,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Oldenburg,University%20of%20Oldenburg,0.67,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Oldenburg,University%20of%20Oldenburg,0.64,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Oldenburg,University%20of%20Oldenburg,0.62,False,https://ror.org/03ad39j10,University of Pisa
200,University of Oldenburg,University%20of%20Oldenburg,0.62,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Oldenburg,University%20of%20Oldenburg,0.6,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Oldenburg,University%20of%20Oldenburg,0.6,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Oldenburg,University%20of%20Oldenburg,0.6,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/01111rn36,University of Bologna
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/02k7v4d05,University of Bern
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/02s6k3f65,University of Basel
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Oldenburg,University%20of%20Oldenburg,0.58,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Oldenburg,University%20of%20Oldenburg,0.57,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Oldenburg,University%20of%20Oldenburg,0.57,False,https://ror.org/02rc97e94,University of Calabria
200,University of Oldenburg,University%20of%20Oldenburg,0.56,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Oldenburg,University%20of%20Oldenburg,0.56,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Oldenburg,University%20of%20Oldenburg,0.56,False,https://ror.org/04sjchr03,Université Laval
200,University of Oldenburg,University%20of%20Oldenburg,0.55,False,https://ror.org/02crff812,University of Zurich
200,University of Oldenburg,University%20of%20Oldenburg,0.54,False,https://ror.org/019whta54,University of Lausanne
200,University of Oldenburg,University%20of%20Oldenburg,0.54,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Oldenburg,University%20of%20Oldenburg,0.53,False,https://ror.org/037thy319,Universitas Kartini
200,University of Oldenburg,University%20of%20Oldenburg,0.53,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Oldenburg,University%20of%20Oldenburg,0.52,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Oldenburg,University%20of%20Oldenburg,0.52,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.64,False,https://ror.org/019whta54,University of Lausanne
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.6,False,https://ror.org/02571vj15,University of Skikda
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.6,False,https://ror.org/02crff812,University of Zurich
200,University of Oldenburg - Institute of Biology & Environmental Sciences,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Oldenburg - Institute of Biology & Environmental Sciences - Research Group of Animal Biodiversity & Evolutionary Biology,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences%20 %20Research%20Group%20of%20Animal%20Biodiversity%20%26%20Evolutionary%20Biology,0.62,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Oldenburg - Institute of Biology & Environmental Sciences - Research Group of Animal Biodiversity & Evolutionary Biology,University%20of%20Oldenburg%20 %20Institute%20of%20Biology%20%26%20Environmental%20Sciences%20 %20Research%20Group%20of%20Animal%20Biodiversity%20%26%20Evolutionary%20Biology,0.61,False,https://ror.org/044mj7r89,Institut de Biologia Evolutiva
