raw_country,raw_institute,raw_source,identifier
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,fb60a67a-1ef5-4715-8d14-aadd6d168f39
nl,derijkenoordzee,3-users_lifewatch_by_group_kpi_2023-11-07,75631a0d-a49e-43e5-b95c-6e00026e1f61
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2be1df0e-b577-4360-9673-9c0d89461238
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,e517126f-1cac-4956-b97b-890b13cdd285
pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07,c255bcb8-0853-4d2d-8e1e-a807192c38bc
org,amnh,3-users_lifewatch_by_group_kpi_2023-11-07,8ce9fac8-db2a-4f95-a4fd-a879a47a1f54
ru,mail,3-users_lifewatch_by_group_kpi_2023-11-07,0f4db26e-b88b-434c-ae8f-9c3b952e754c
com,fugro,3-users_lifewatch_by_group_kpi_2023-11-07,f29cb828-15b7-4527-bd11-8b262d7d187b
edu,colorado,3-users_lifewatch_by_group_kpi_2023-11-07,4126921f-f544-4a6c-8ac4-7a6b9f383b20
it,unive,3-users_lifewatch_by_group_kpi_2023-11-07,9f7418f4-0013-4f46-911d-6941853cb0f2
de,jacobsens,3-users_lifewatch_by_group_kpi_2023-11-07,3493686e-eb74-4acb-a9ee-4de3a1b33e6f
pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07,62708ce8-04a7-41d3-aa64-4a098c8b50bc
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,8eb2eac4-e831-48ec-a8db-f32ef5e56309
se,kau,3-users_lifewatch_by_group_kpi_2023-11-07,d9c7c78c-7dac-45eb-866e-492534deda9b
nl,nioz,3-users_lifewatch_by_group_kpi_2023-11-07,4ffafdc0-21a2-4ef3-87c0-e45aee57cb8c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,3e70b850-5dda-40bb-9ee8-e635001e01a1
gr,iitdemokritos,3-users_lifewatch_by_group_kpi_2023-11-07,cf6690ca-33c2-4ed9-a16e-b335e6fb901e
fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07,d3f13f65-4e37-4df3-a4dc-605b3d15bfe4
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7d2730fc-afdf-4ea4-a686-6cc6dead1f75
org,nhm,3-users_lifewatch_by_group_kpi_2023-11-07,a55d6883-ba13-4e55-b313-a7e465d512ec
be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,3568ce7c-dd75-41f5-81e9-ddb0fef2eab5
at,univieac,3-users_lifewatch_by_group_kpi_2023-11-07,eee3e70a-d3fe-4a58-b916-1615b8b0c355
be_DISABLED,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,a98053e5-b727-444a-89b9-971647a4940d
pt,enautica,3-users_lifewatch_by_group_kpi_2023-11-07,e652b2bf-82d0-4a78-b065-e8fd1d065c67
be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07,32daf740-4c12-46b6-9570-362a0af47284
es,dcaupv,3-users_lifewatch_by_group_kpi_2023-11-07,aff1bf93-a7c9-41e2-b2ab-835b66ab3947
com;,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,49840cb8-914b-4a37-9e3d-1af881b2ca9c
be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,978b0363-ef53-464a-a57b-f01d482a8248
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7d446b13-eadc-4999-9699-7b977c26556c
ca,dfo-mpogc,3-users_lifewatch_by_group_kpi_2023-11-07,fe3e2a05-0d2c-4db9-96d2-82443319e964
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,db0e7ad8-d0d3-4c92-99a7-839723758fd3
com,bv,3-users_lifewatch_by_group_kpi_2023-11-07,5f0767e3-4b62-4950-9455-0349fdcf64b9
dk,itu,3-users_lifewatch_by_group_kpi_2023-11-07,4ecf20ed-f3bb-4e71-ba90-18cc849e9110
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,4c247b67-b739-43a2-a021-91507ce0c878
be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07,13e5a784-3517-4434-b0cc-edfce1fc25ac
se,lnu,3-users_lifewatch_by_group_kpi_2023-11-07,9b7137db-42e5-4db0-8fd6-f4d0df6c0786
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,b1f36ee2-291c-42ee-bf0c-8fab472b3946
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,4bd7b767-2b15-474b-ac86-79affde5b336
cat,e-campusuab,3-users_lifewatch_by_group_kpi_2023-11-07,e960ce80-664f-4bf2-a136-8ca360cf834b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2643f985-9dc1-4040-b1bd-abf3bd85c721
au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07,0df3aeda-883e-4c20-bd7c-5eae6bd24176
uk_DISABLED,ukhogov,3-users_lifewatch_by_group_kpi_2023-11-07,7e12c07f-093a-4c04-b7e8-50e84342a9eb
cn,mail2sysuedu,3-users_lifewatch_by_group_kpi_2023-11-07,c4c23963-31a2-4add-8aee-e401e38a96a3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,6526f8fa-e7bd-45cb-b35c-ad5c9791a644
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e6a9ea5a-d71d-4998-b070-ce45f446477c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,88d5188e-ec26-479f-9b5d-db0cc21f184e
au,awegov,3-users_lifewatch_by_group_kpi_2023-11-07,373c369d-e724-46af-9e30-1c80f83066f4
se,lnu,3-users_lifewatch_by_group_kpi_2023-11-07,1fa8facd-6b39-406a-8b6c-0c9032fd78c3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f0c76c11-6ca2-4650-a027-8f365abc14c3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9e703059-fa0e-4067-9288-211a9dae51f8
za,sanbiorg,3-users_lifewatch_by_group_kpi_2023-11-07,f6e10278-2144-46a0-a951-8debabd06774
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7c6ef85d-46ab-41f4-8bcd-01f17eca0d5a
be,uantwerpen,3-users_lifewatch_by_group_kpi_2023-11-07,7b08c76c-91e8-4dc2-88b1-f373ab4b7ec6
be,uantwerpen,3-users_lifewatch_by_group_kpi_2023-11-07,a5b3f9ad-ce11-4f7e-849f-ec0c6c18aaef
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d6c18bf0-0f4a-484d-95f9-ab6aa111038b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,cd603cf9-deed-4b42-bf8e-cf19ef9f9679
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ceb2558c-4d2e-4251-a9c1-0a82aa4393d9
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,1130e1cb-cbf2-42e2-8268-7dc5852e9b88
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,6d107de2-678e-4d45-ab9e-875ef4040b06
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,d62c78f5-5d1f-49c5-ad55-9893f1e286ed
uk,glasgowac,3-users_lifewatch_by_group_kpi_2023-11-07,b96d8b75-3253-4489-bc01-447726682c23
pt,fcul,3-users_lifewatch_by_group_kpi_2023-11-07,3837ceda-1a92-4113-8a0d-a7f8bb54316d
org_DISABLED,loughs-agency,3-users_lifewatch_by_group_kpi_2023-11-07,6dff6f86-3e2e-46cb-a3ce-6d8a9c2abcbc
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,31df5469-ebfa-4d0c-a0be-13ae9d1b5b0e
uk,bournemouthac,3-users_lifewatch_by_group_kpi_2023-11-07,81929a67-0efc-4d61-a938-ef597a5323a2
pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07,786cbad4-91d4-4cf6-83e8-ccd5dfdddcf2
pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07,bd91000a-181a-4816-86cd-a471488f394c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d27dfc7f-a14b-4f56-8c21-394e33eb2269
eu,imbrsea,3-users_lifewatch_by_group_kpi_2023-11-07,d3a1701c-8250-488e-a82c-0901a218b80d
uk,glasgowac,3-users_lifewatch_by_group_kpi_2023-11-07,b9f3ae54-7775-49a8-86e5-c62c87d3141f
de,gmx,3-users_lifewatch_by_group_kpi_2023-11-07,b6e3009d-050d-4c38-b719-82177f83b313
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e0e63363-189b-42aa-af1c-96e9240ba173
jp,oist,3-users_lifewatch_by_group_kpi_2023-11-07,f2020c98-e1c1-4419-9b4c-081b68b79a2e
eu,exteceuropa,3-users_lifewatch_by_group_kpi_2023-11-07,650e7e65-7995-4ade-9ab3-5b5ef2a8c9c1
au,biologicenvcom,3-users_lifewatch_by_group_kpi_2023-11-07,64d5f49c-e836-45ef-8b43-0f93f8468f00
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,981f2ac6-66ce-40a3-b1e2-bfc6b9c7d15b
pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07,c9563eb7-8afa-4d12-9645-8ce22044cb42
se,lnu,3-users_lifewatch_by_group_kpi_2023-11-07,1c77f90e-c147-495b-adb1-8c10dc44240f
ca,dfo-mpogc,3-users_lifewatch_by_group_kpi_2023-11-07,c172798b-a9bd-4e17-ae1b-4e3e93125d20
ca,dfo-mpogc,3-users_lifewatch_by_group_kpi_2023-11-07,88da822b-aa12-4cc3-b427-6a2f67c6369f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,bfb3cc12-4734-40f9-b0e6-67d834b10075
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,74f1d6bb-5f9c-45bc-acbc-adfc66024402
org,kew,3-users_lifewatch_by_group_kpi_2023-11-07,dc1d7db4-8afe-49e3-bffb-40d0fddc2da6
de_DISABLED,thuenen,3-users_lifewatch_by_group_kpi_2023-11-07,4d49c8cb-00d6-476e-a698-2c60bb2a6c19
ca,oceannetworks,3-users_lifewatch_by_group_kpi_2023-11-07,8e542c27-55f6-498c-8421-4ef7cdb742ae
edu,upc,3-users_lifewatch_by_group_kpi_2023-11-07,2ffc8132-b727-4dd8-b4de-9dfe5fbeb00b
edu,upc,3-users_lifewatch_by_group_kpi_2023-11-07,10aeb4ae-9c4d-4a0d-9817-718213f82158
edu,upc,3-users_lifewatch_by_group_kpi_2023-11-07,e2538abc-e204-4173-9164-31cb9d4449c2
edu,upc,3-users_lifewatch_by_group_kpi_2023-11-07,aa9ec2f7-97bd-4fad-8f77-10896cdb8ce7
edu,upc,3-users_lifewatch_by_group_kpi_2023-11-07,3a29055d-c4b1-4178-9675-040133d158d7
uk,rucoco,3-users_lifewatch_by_group_kpi_2023-11-07,008da81d-325f-40f3-b909-ac15e4b5c685
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a5236637-774e-4992-baf2-f737171f24bc
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,50efd2ef-0196-4180-a3df-4b1d6711c123
mx,comunidadunam,3-users_lifewatch_by_group_kpi_2023-11-07,b2abb02e-f876-4bf7-bce0-980c943ac9c1
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,93fdc299-bfdc-4cbe-a0f5-c0b49af23352
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,b75b4578-59a7-4206-ab0c-37d24907e654
pl,upwredu,3-users_lifewatch_by_group_kpi_2023-11-07,b22083e9-56af-42d5-a773-e7341710c214
de,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,ea42554a-6806-400f-b251-9f5959dc4ed9
at,gmx,3-users_lifewatch_by_group_kpi_2023-11-07,ea308528-24c6-4d1e-a953-4828c874c112
il,oceanorg,3-users_lifewatch_by_group_kpi_2023-11-07,a131fa98-6db1-4d4f-b9ee-6923010f8e17
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,50f64a63-4bb4-4761-8788-57190c52356e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,95aeb4df-550b-412e-a879-d609cced39ed
nl,nioz,3-users_lifewatch_by_group_kpi_2023-11-07,afd13942-608f-45cd-af86-9f8b8e12ac9d
fi,helsinki,3-users_lifewatch_by_group_kpi_2023-11-07,06bb6a71-e2dc-4cc2-b363-427b8c78b8eb
etn_mda_admin,,3-users_lifewatch_by_group_kpi_2023-11-07,7681b43b-f220-4813-9a5c-a152c3495ea8
no,hi,3-users_lifewatch_by_group_kpi_2023-11-07,68ba0ff3-f9e1-4a11-84a5-4f61e0422a82
net,paolorossini,3-users_lifewatch_by_group_kpi_2023-11-07,72df5aa4-f1bb-4171-85d0-3378cba4cc31
com,163,3-users_lifewatch_by_group_kpi_2023-11-07,d382f4a0-534a-49bc-9b05-3728222fc9a9
nl,hvhl,3-users_lifewatch_by_group_kpi_2023-11-07,cf281c18-3945-40c7-ad8c-bba926e13169
uk,biologyoxac,3-users_lifewatch_by_group_kpi_2023-11-07,d19180f5-ddf8-45a9-a937-ce4cd4dee361
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,38dba9cd-c145-4e52-ae32-6e0b9313f309
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,49a73535-b281-4eba-8ed9-d05eb5916aab
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,813e2346-dab5-4226-91b4-67bded7a72ac
com,innovasea,3-users_lifewatch_by_group_kpi_2023-11-07,a51ddedd-6687-47c4-b563-a302864e1ee2
nl,hvhl,3-users_lifewatch_by_group_kpi_2023-11-07,dea176e9-e585-496a-9c20-29d0884ac0cc
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,72bfb9c2-c240-4dd0-9be9-8ed5cc4db70d
be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07,74862f4d-e1ae-4266-93dc-81fd2a5ef1e1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1ab7d66d-f044-4e01-a2cd-f628ba0ea805
edu,si,3-users_lifewatch_by_group_kpi_2023-11-07,f37812a1-2bc1-4db6-9473-386a6f4942b6
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,b845645c-d291-4533-8563-e71307f3cb51
uk,myportac,3-users_lifewatch_by_group_kpi_2023-11-07,4fcbf80d-0b9e-4f3f-b35e-af4a1dd5dc33
uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07,2ba9a148-b73a-4045-a7d9-7cb2ee752f03
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9e8d7797-4636-4456-915a-3814637bf560
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1b53a126-ef3e-4be4-89b3-deff3f27de5d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,74de9ad4-fb1c-4f19-a88c-580f19daeb45
ar,fcnymunlpedu,3-users_lifewatch_by_group_kpi_2023-11-07,9bf064f8-09d2-4fe5-a721-91d5ff68b26d
it,unibo,3-users_lifewatch_by_group_kpi_2023-11-07,8bbd6d2a-d9b6-4721-8fa3-456b379d4e24
de,arcor,3-users_lifewatch_by_group_kpi_2023-11-07,f52d28c8-0fc1-4182-a05a-d6aa3458461f
be,esatkuleuven,3-users_lifewatch_by_group_kpi_2023-11-07,b9270ebc-15f8-4dcb-b939-67001c385d8c
de,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07,9fedc9d7-05ad-4d55-8be0-78ea0904220b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,bcf6e273-6d80-4dbf-b1aa-2a9aacbfb6f1
com,outlook,3-users_lifewatch_by_group_kpi_2023-11-07,2dcdb7aa-bf63-48fe-8e1c-809609151013
br,alumniusp,3-users_lifewatch_by_group_kpi_2023-11-07,f5a4beb2-0f6a-4114-b42e-c765521d317f
uk,myportac,3-users_lifewatch_by_group_kpi_2023-11-07,d9f98df9-6c67-4ee5-851e-ac3067094d54
it,studiounibo,3-users_lifewatch_by_group_kpi_2023-11-07,cb860034-7c05-46ab-8fcd-d535747b61de
earth,oceandata,3-users_lifewatch_by_group_kpi_2023-11-07,ad481288-ad1c-4c7e-8a55-ef94f2412008
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c07dc814-ab1a-441e-a403-07d0b7d4e1bf
nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07,f9b58ebf-b47a-4c4c-a180-629cbfb473b1
at,umweltbundesamt,3-users_lifewatch_by_group_kpi_2023-11-07,5bbecb52-5a85-44bc-aac4-fb10c23d1199
uk,plymouthac,3-users_lifewatch_by_group_kpi_2023-11-07,c54b37d5-1f68-46e8-bc8d-23a6b5794e53
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,c1008d2e-4ff7-42dd-a9c3-1fb314fdb034
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e1a5abb0-d273-4afb-9b1c-38d052e9761d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,0362e2ba-15c8-4bca-9b4a-3df2744d1c52
si,bfuni-lj,3-users_lifewatch_by_group_kpi_2023-11-07,cc1ed036-5ae3-4fc6-85b4-485c93024942
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,bb9ea881-07b1-4da5-8af0-d90d89af9ce0
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,8741d5b9-2b7b-457e-836b-780e5168da8e
se,vingakonstruktion,3-users_lifewatch_by_group_kpi_2023-11-07,cc458fcc-d96f-4677-8714-a456f5a2859c
uk,bournemouthac,3-users_lifewatch_by_group_kpi_2023-11-07,90808047-c220-4e93-9184-8379535eb2ec
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,eba04872-39d4-4042-aa32-7ce23edf4f24
uk,exeterac,3-users_lifewatch_by_group_kpi_2023-11-07,5b1e73c6-d022-4c24-8ba4-24545d109098
org,ite-fem,3-users_lifewatch_by_group_kpi_2023-11-07,b25d40fb-ff66-4658-9e8a-cc4f15622c27
com,tractebelengie,3-users_lifewatch_by_group_kpi_2023-11-07,0216127d-6845-489f-a8d5-591d0a964605
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,8e095bb7-de3e-4951-abfe-0cbb62b02ca4
gr,geotech,3-users_lifewatch_by_group_kpi_2023-11-07,3dd0cba1-a4c2-4788-b9cd-b3279e19bf66
fr_DISABLED,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,c179fdc5-d413-4bbb-97ed-aa5730a4907d
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,fff229dd-d2a4-4afd-abee-2f16e8c760a5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,6bd2754a-15b2-46e9-83e3-6269b12f64dd
edu,drexel,3-users_lifewatch_by_group_kpi_2023-11-07,2b8b7bd7-3f9f-4c6c-bfab-17a000d5950a
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ece648af-fd01-49de-9965-12922d6906ee
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,38e10442-ab0e-416b-b5ad-c1eaf9de4d80
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c0678dca-0e9e-4a6f-85f8-56e7bbcaf0b9
dk,biologysdu,3-users_lifewatch_by_group_kpi_2023-11-07,8ef48faa-863c-45e5-a6af-30d859b6e405
be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,657c244d-fb6d-4eb5-b727-33b9c758ed65
nl_DISABLED,hvhl,3-users_lifewatch_by_group_kpi_2023-11-07,8929d0a6-4193-484b-9d1d-fe44dad147b4
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9d7e6db4-53c9-462f-bccf-4db6d52ae616
it,unitus,3-users_lifewatch_by_group_kpi_2023-11-07,a7507f60-55fa-4476-aa2f-41595f6e29f7
nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07,76822102-684d-4097-8be0-3a1aa8f32c96
de,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07,11b5f839-a3fd-465c-9330-742dee6245df
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,5a5c1764-8251-48c6-bb37-aa394461fdb9
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,3180b391-728b-42db-baee-c627b439c207
uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07,3bc7b5d8-106d-42c7-8593-ecaecefd9d44
com,outlook,3-users_lifewatch_by_group_kpi_2023-11-07,403a4b1f-1ad9-458a-a001-270892798afa
fr,meteo,3-users_lifewatch_by_group_kpi_2023-11-07,affc1b07-4bb9-4a63-bfc3-cea4c11057e5
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,3494c22b-c86d-49f4-8257-4b916c84447a
nl,biologyleidenuniv,3-users_lifewatch_by_group_kpi_2023-11-07,f1503975-1db9-4d39-af3c-8b6e8dd00c1d
de,lfamvnet,3-users_lifewatch_by_group_kpi_2023-11-07,6b50d15d-2d6e-4aed-830a-342791e2674a
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,3f3e3e7d-c5cf-488f-ab83-7651d9baefbf
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,88695660-079b-41be-b082-243a4754701a
nl,biologyleidenuniv,3-users_lifewatch_by_group_kpi_2023-11-07,8a387d1c-03eb-457b-9a61-1d7123f54ec1
it,unibo,3-users_lifewatch_by_group_kpi_2023-11-07,35efc7c4-b1d1-4068-a5a0-eead5f7dfb5d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c45a2831-5dc7-4bb6-8a24-eb9857bbfe54
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,99e902b0-5c2a-463a-b4db-cfefa1ced2c7
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ccd0caab-3acd-4464-9e19-b809f1ab7eb6
au,csiro,3-users_lifewatch_by_group_kpi_2023-11-07,3459a40f-5433-4322-af0a-d65ea28651cb
it,irsacnr,3-users_lifewatch_by_group_kpi_2023-11-07,c087d5ae-0044-4d31-af47-0213918bc245
es,ieocsic,3-users_lifewatch_by_group_kpi_2023-11-07,68c682a0-a9d8-464d-9904-aeec02a2fd31
es,uma,3-users_lifewatch_by_group_kpi_2023-11-07,8154a9d7-5f74-4307-baac-b2b89124f56c
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,eef0e69f-ef89-4139-a93b-2f98cd346ffa
scot,gov,3-users_lifewatch_by_group_kpi_2023-11-07,8aa12b4e-adea-4985-b296-b1d5a24ecaf2
fr,edumnhn,3-users_lifewatch_by_group_kpi_2023-11-07,043c40c0-1d24-4d59-a25d-160a9ae00eee
be,studentuantwerpen,3-users_lifewatch_by_group_kpi_2023-11-07,42a6fe79-c209-4ae5-b83f-ac6341797258
org,atlanticsalmontrust,3-users_lifewatch_by_group_kpi_2023-11-07,53c0a445-ed7a-463a-8dd5-20756acaff2d
com,outlook,3-users_lifewatch_by_group_kpi_2023-11-07,43489bb5-3c9e-4cd3-93cc-1027e15a15ba
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,85267fc0-7575-47ff-809c-254a604dd10f
uk,lancasterac,3-users_lifewatch_by_group_kpi_2023-11-07,c48e46a5-c194-4dbd-80a9-d2d49af1ae53
fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07,e959aad5-0330-4451-9d3b-dac151adf1c9
edu,vt,3-users_lifewatch_by_group_kpi_2023-11-07,268c136f-31c9-4785-ac58-ca8d5c2db2e8
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f98cac76-1371-4e7c-a0d1-cf0f3a9b736c
cat,uab,3-users_lifewatch_by_group_kpi_2023-11-07,b865e378-04b6-4372-841e-9ec1fcddcee2
es,usal,3-users_lifewatch_by_group_kpi_2023-11-07,b641b23e-5718-4d92-bb16-eef422b01e20
eu,imbrsea,3-users_lifewatch_by_group_kpi_2023-11-07,26cd9357-4a07-4a07-acef-6b297e727156
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,68b3e467-3b54-471b-9a34-e036d8c5090b
ie,marine,3-users_lifewatch_by_group_kpi_2023-11-07,0619ec5e-9689-4827-b168-08778c78bd5d
it,phdunipd,3-users_lifewatch_by_group_kpi_2023-11-07,25e3bc39-bdd5-4afb-8503-e045b441b8d7
ca,cmailcarleton,3-users_lifewatch_by_group_kpi_2023-11-07,e3dea377-a402-42de-b4c9-7ea8a77f5bae
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,30f758d5-00a3-4e0c-a6d3-656df05ebf38
ie,tcd,3-users_lifewatch_by_group_kpi_2023-11-07,41b6aa2a-b329-4067-9a10-3e0f6253c820
au,simsorg,3-users_lifewatch_by_group_kpi_2023-11-07,7b6f19ad-1681-493b-8507-c3e25e83a093
ee,ut,3-users_lifewatch_by_group_kpi_2023-11-07,0f97d5ba-c6fd-4431-af77-53c5d8f8eb85
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,4fff3df9-53ce-4357-bcb1-b0f0f37a04ed
be,botrange,3-users_lifewatch_by_group_kpi_2023-11-07,307d3483-ff2a-4804-beb2-19eaef1e3378
gr,uoc,3-users_lifewatch_by_group_kpi_2023-11-07,8cd0a293-555b-43ae-8e61-5cf141272d97
uk,plymouthac,3-users_lifewatch_by_group_kpi_2023-11-07,d2c9fda6-d633-40c3-9255-a2e2f40d02e0
it,uniba,3-users_lifewatch_by_group_kpi_2023-11-07,0a06728a-2cc1-4243-be20-48bbe42d3e42
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,04c00acb-fe28-4369-9ee4-4b74d1c1aa8a
uk,plymouthac,3-users_lifewatch_by_group_kpi_2023-11-07,326596c5-fb81-4545-9020-508ee62e8e28
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c5fe8167-a82e-4126-8254-dddd17013535
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,fdfedc87-4edd-41b5-9139-0bd05eae3a94
com,axiomdatascience,3-users_lifewatch_by_group_kpi_2023-11-07,6dfb2ed6-6eed-4a91-9fdd-4b09322a08a6
pl,ujedu,3-users_lifewatch_by_group_kpi_2023-11-07,1cd115d2-a19c-432f-9154-0e88b0ee77de
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,b299de24-d27d-4dcc-8936-7006969634c6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,247773e1-fbe2-42a6-9b41-c8c8d1a5815e
ar,fcnymunlpedu,3-users_lifewatch_by_group_kpi_2023-11-07,3d61cb52-6ca1-49f2-8c7c-1e3ccc100902
ar,fcnymunlpedu,3-users_lifewatch_by_group_kpi_2023-11-07,0b26e611-b881-4d79-a78a-f1bf1df48e88
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,31e3cbf5-251e-4a16-98c0-5e701d8a9eaa
de,web,3-users_lifewatch_by_group_kpi_2023-11-07,a486792f-309e-4b69-929d-452dda35d499
no,norceresearch,3-users_lifewatch_by_group_kpi_2023-11-07,dc5cbe88-1d95-4e51-9a41-573e177323ca
be,profish-technology,3-users_lifewatch_by_group_kpi_2023-11-07,f5b7a6a2-a7a8-47ca-a18d-fd4e4ad91cda
pl,usedu,3-users_lifewatch_by_group_kpi_2023-11-07,06494bdd-b099-488d-ba89-63104625687d
no,uib,3-users_lifewatch_by_group_kpi_2023-11-07,7f098b70-a095-4610-b52a-34ee6e79e2b3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,92937771-3b9b-4f76-8abe-21d3b1841381
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2e7ac471-35a8-4a23-9731-2b323975deb8
uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07,acc8167e-1d69-4c33-a867-28334fd0dbeb
